Quantities,PartID
4,3707
2,57585
1,42135
1,18651
2,32013
3,32034
2,32015
3,32184
2,92907
6,53585
11,32064
3,3701
9,67696
1,3713
2,22961
4,62462
1,61332
3,3709
2,32001
2,79505
3,1748
2,66857
4,99563
1,35485
2,43723
2,43722
5,43093
3,42924
15,15672
17,29120
17,29119
20,26601
2,41770
2,41769
20,99780
2,3004
1,3941
14,3024
19,3022
8,3020
2,79846
10,30565
8,11458
7,85984
6,3070
6,3069
2,27507
4,35787
8,25269
2,47753
3,24299
3,24307
4,13548
2,65578
6,36841
8,44728
1,82276
2,65138
24,3023
5,3623
2,3666
1,3031
4,2639
11,15573
4,41740
7,33909
1,50950
1,24309
6,11153
1,42918
1,11272
3,32192
2,6536
2,63864
2,87079
7,98138
5,14769
2,3484
8,73825
4,93274
2,85080
3,30414
4,69755
8,3710
2,3034
4,11212
5,4032
6,44861
4,14417
2,63868
6,60470
4,22890
1,4590
1,10247
4,99021
2,80563
6,32803
2,3665
2,87083
2,55013
9,67695
8,41677
2,50923
3,3700
2,85943
6,57909
1,17114
2,89678
2,65487
2,18654
4,47455
2,15712
8,2420
3,61252
1,3035
2,13547
1,3068
1,57539
1,23443
4,3001
2,6134
4,4081
6,14704
5,14418
1,32073
3,2736
8,73230
1,35186
1,3673
1,96874
4,3171
14,53451
1,92690
1,87994
4,79897
1,79896
4,16770
1,64644
4,76919
1,41125
2,2144
4,69754
2,15070
2,15208
2,11253
6,20482
2,95199
1,64567
6,21459
4,47458
3,47456
23,6141
1,3214
3,24316
2,15462
1,3215
1,10058
4,2654
2,78256
3,3176
2,15571
4,24201
1,80177
1,80178
4,35464
4,3660
2,3749
4,32000
1,64225
2,4740
2,10365
2,43898
4,58176
1,65184
1,92534
8,2149
2,3937
1,32123
1,10103
60383-1,https://rebrickable.com/sets/60383-1/electric-sports-car/?inventory=1
2,3004
1,15207
2,18980
1,72132
1,88646
6,54200
1,29120
1,29119
2,93273
4,3665
2,14226
3,6636
4,11209
1,65202
4,50745
1,30414
1,65886
1,73562
1,3659
3,35480
1,48336
1,60470
2,28192
2,52501
2,63864
4,11208
1,6215
1,22885
1,3829
2,2432
3,3666
2,3022
3,15068
2,3069
2,6141
1,99206
1,71752
3,3024
2,18973
6,3023
3,25269
3,2412
2,3710
1,3020
1,15573
1,2877
2,2420
10320-1,https://rebrickable.com/sets/10320-1/eldorado-fortress/?inventory=1
3,3957
1,93609
3,6076
3,87994
5,30374
5,63965
3,6020
2,11090
1,48002
2,36841
2,28802
9,99207
2,2465
45,3004
29,3622
46,3010
5,3008
6,3003
9,3002
18,4490
2,88292
10,6091
45,3062
8,92947
10,3941
4,17485
1,87087
93,30136
8,11211
7,30237
10,59900
1,37776
7,3937
7,6134
4,1927
2,4278
4,2566
8,4477
24,3710
18,3666
9,3460
3,91988
11,3022
7,2420
32,3021
16,3020
5,3034
2,3029
1,3031
16,3032
5,3035
1,3033
32,85861
3,60474
1,30357
5,61252
2,4081
91,35480
48,15573
2,63868
5,60470
8,60478
2,18677
5,34103
1,75937
14,87580
4,67687
3,71752
3,3176
2,92099
2,92107
11,18674
2,61409
1,30363
97,54200
2,3037
14,60481
4,15068
3,93273
9,3665
10,76959
2,72454
1,56823
1,2584
3,14226
3,32062
1,3706
2,18651
1,3895
3,3700
2,32064
5,3701
3,3713
1,42195
3,18654
8,62462
2,66906
11,61332
2,32001
7,3069
9,2431
6,4162
26,98138
26,24246
2,15535
24,15712
1,2432
3,61485
3,3849
8,26601
3,47407
1,78443
1,78444
2,30046
1,43093
22,32607
65,3001
4,18653
6,92950
32,60475
16,4070
20,77808
1,6232
4,92338
1,61780
4,62808
1,30395
91,3023
17,3623
4,30565
2,14417
4,33909
2,4286
75,3040
91,3046
33,98560
2,87083
2,41677
2,6632
2,85943
10,89678
1,15460
3,11203
8,2530
4,41768
1,43721
1,21301
1,4332
10,64567
3,55236
14,4032
2,99781
24,49307
13,98283
20,6141
43,3070
1,60592
1,77864
2,41682
2,95344
59,3024
2,4175
3,10382
4,63864
2,2343
1,33320
12,6148
53,3005
8,6112
15,2357
9,3659
13,80543
3,22885
2,43045
5,78329
11,3795
1,11212
2,3030
1,3027
3,41539
7,15070
4,14704
2,14418
3,60477
12,85984
9,15672
10,3039
21,3678
1,2585
13,1126
6,1748
11,14769
3,2450
2,2419
3,41770
1,30503
9,34337
2,3958
1,3036
6,92438
2,26603
6,6106
5,10169
6,2489
1,47457
1,96874
1,38320
77,99563
1,60621
3,84943
1,98374
3,2562
1,33121
2,70681
2,4495
3,2527
1,48336
1,11214
1,32530
3,40378
4,26604
2,87585
1,64644
2,42448
2,64799
2,4599
3,68888
2,32034
1,32016
3,20482
3,4738
3,80835
10,2561
2,30414
4,76797
2,50950
6,24309
2,99008
1,3749
1,3068
1,69729
7,2412
1,95228
11,37775
22,73825
12,99780
2,14716
6,3009
2,14395
2,67810
4,6081
3,85080
3,48092
1,60596
1,37762
3,34172
1,11055
1,53912
5,87693
1,15207
2,87421
1,4282
2,18980
10,60897
15,41740
1,77180
1,77182
2,93606
5,3747
4,2449
3,6636
1,14719
2,35787
3,27263
22,87620
11,2462
2,14413
2,30044
1,27062
2,2453
2,15254
8,3660
2,4519
3,2526
1,64647
8710823007460-1,https://rebrickable.com/sets/8710823007460-1/een-doldwaze-zomer/?inventory=1
1,30089
1,19220
1,33183
1,6256
1,22667
1,2423
1,30115
1,33172
1,3020
1,3899
1,3022
71039-9,https://rebrickable.com/sets/71039-9/echo/?inventory=1
1,15573
1,88646
3,85861
2,78258
2,65578
EASTEREGG-1,https://rebrickable.com/sets/EASTEREGG-1/easter-egg/?inventory=1
4,98138
2,3958
5,3001
20,25269
2,3008
2,24246
4,3039
6,3023
18,3070
2,3660
4,22885
1,3020
2,15573
2,3678
1,3003
2,3747
30643-1,https://rebrickable.com/sets/30643-1/easter-chickens/?inventory=1
3,54200
2,32607
3,24866
1,60474
4,26604
1,3020
5,3022
4,35464
1,43723
1,43722
2,15395
2,30367
2,49307
3,24246
2,93274
2,3003
2,78666
2,32952
1,67329
1,3795
5,15573
2,76959
6,14769
2,66857
2,6215
2,3023
2,85984
6453061-1,https://rebrickable.com/sets/6453061-1/easter-bunny/?inventory=1
1,25269
1,99207
2,61252
2,3004
2,49307
1,30165
2,26604
2,3023
1,3022
2,26047
2,60478
1,99206
1,29120
1,29119
2,3070
2,6091
1,4032
1,2654
1,15573
2,98138
40587-1,https://rebrickable.com/sets/40587-1/easter-basket/?inventory=1
2,6141
4,18651
3,4727
2,32607
30,3023
43,11477
42,15068
11,24866
12,49668
13,3024
6,98138
2,6222
1,79987
8,3004
21,3022
8,26601
12,99207
5,65578
18,3062
13,85861
5,35480
8,1927
4,3003
4,3795
2,98262
4,15535
3,87994
1,74611
4,3069
1,63965
4,3831
4,3830
2,99781
4,6091
2,26604
6,32952
1,3623
1,3710
4,2420
2,3021
2,11212
2,15470
2,26047
1,15573
10,54200
7,85984
2,15672
2,24201
1,3700
4,32064
3,1748
1,4274
60359-1,https://rebrickable.com/sets/60359-1/dunk-stunt-ramp-challenge/?inventory=1
1,11215
2,3007
2,79756
1,44126
4,30237
4,30541
2,44300
5,3020
4,26599
4,32124
6,11203
2,40145
3,59895
1,50861
1,3140
1,46534
2,67446
1,30031
1,69869
1,3003
4,37352
5,39789
2,60599
5,18674
1,75538
1,3250
2,87079
1,10172
1,3008
4,54672
2,54657
1,4282
2,3031
1,87580
2,24309
8,6541
5,4274
2,3709
4,3710
1,75539
4,3665
4,3068
4,69729
2,15535
1,2412
1,50862
2,3705
1,71752
4,39888
5,6141
4,70880
2,85959
4,39611
42147-1,https://rebrickable.com/sets/42147-1/dump-truck/?inventory=1
2,3706
2,18651
3,42003
3,60483
2,60484
2,99773
2,32270
2,22961
24,61332
4,61254
6,43093
13,42924
2,3623
5,54200
5,32523
8,32316
2,32524
2,32140
2,32525
2,62531
1,2387
1,2389
1,59426
2,59443
1,42135
2,32034
4,6536
2,32291
2,32449
3,40490
4,32056
4,65487
5,18654
7,4519
2,32013
1,63869
1,61408
3,3713
6,32123
7,4274
2,2393
7,3673
4,13971
7,89678
1,99008
3,39888
8,98138
1,32073
1,10101
952304-1,https://rebrickable.com/sets/952304-1/duke-detain-criminal/?inventory=1
1,3020
1,3023
2,3069
1,4346
1,4345
1,61482
1,92585
1,3039
71423-1,https://rebrickable.com/sets/71423-1/dry-bowser-castle-battle-expansion-set/?inventory=1
1,3484
4,99781
4,44728
16,99207
26,3005
1,2465
24,3004
7,3245
3,3008
4,37352
4,3062
1,3262
19,4070
10,37762
1,38648
8,6134
2,54657
35,3023
2,3460
8,2445
16,3022
13,3795
9,3034
2,11212
1,3030
3,3032
1,98284
5,60474
3,66792
4,18646
1,22888
16,35480
1,48336
34,15573
2,88072
1,60470
4,18677
2,2817
9,4304
3,26599
1,88646
7,18674
1,54568
4,3665
4,76959
1,4871
1,64449
4,1749
15,32062
2,3705
3,59443
1,18651
2,32184
2,32525
4,6541
8,3700
4,3894
1,32529
2,66906
7,61332
1,32001
2,69984
9,2431
16,27925
24,3068
9,26603
4,10202
11,14769
7,2412
3,11203
2,61485
2,64567
2,24482
2,2450
17,6141
23,4032
5,87580
11,42924
13,87079
22,98138
2,26601
11,87994
1,20482
2,6005
15,6091
14,3024
7,3070
28,25269
8,78258
2,11090
7,99780
2,73562
2,3010
2,87081
2,60475
8,32952
8,3937
2,53923
2,30166
2,2682
2,4477
4,3021
5,2639
4,44861
6,11458
4,23996
12,28192
8,15068
4,50950
2,32034
3,32524
7,32064
1,3701
4,22961
2,32124
5,99563
2,43712
2,41770
2,41769
6,13548
1,32013
6,98283
7,3020
4,66789
1,17485
1,4081
3,22385
3,11211
14,3710
8,2420
1,96874
1,79750
3,34103
4,3623
3,85861
4,1745
20,54200
2,1746
6,87087
13,3069
1,6187
10,30374
2,22886
2,2454
2,3622
2,3009
4,3003
18,2357
4,3002
6,3659
4,14395
2,4733
4,2653
2,15533
1,2820
6,3831
6,3830
1,43056
1,14718
2,59349
2,87421
5,3666
4,11213
2,14704
2,3172
4,41740
4,60477
2,30363
2,4286
40,22388
12,2310
8,15672
4,60481
3,98560
4,11477
3,24309
2,3676
2,11253
2,91176
1,44294
4,73230
2,32018
3,73109
2,77765
4,63864
3,6636
3,69729
2,79393
4,35787
2,24246
1,15535
2,67095
1,68869
6,66909
2,6565
2,6564
1,11291
2,64225
4,42610
2,28660
1,3003
1,35442
2,3004
2,33909
2,85984
2,11153
5,35464
26,25214
15,18654
2,59900
1,79846
4,30565
2,73832
1,32474
15,89678
1,66858
1,3832
3,60478
2,24316
2,15462
2,87747
2,3942
1,1744
1,43898
1,80031
1,11476
2,3678
3,29120
3,29119
1,93273
3,39888
1,65092
4,2654
2,70880
6,37775
1,28802
1,4490
2,47457
2,3941
2,30136
1,53540
1,52107
5,67329
1,66855
1,57360
1,92582
1,43045
4,49668
2,15070
4,15208
2,4510
1,67929
1,66956
1,52501
4,65249
1,32015
1,2431
2,1748
2,15209
1,27448
1,47397
1,47398
6,4519
1,32000
7,3673
10314-1,https://rebrickable.com/sets/10314-1/dried-flower-centerpiece/?inventory=1
34,48729
7,78258
2,30374
6,23443
4,99780
4,4733
4,2877
1,34816
2,60479
5,3023
10,3710
2,78329
7,3460
20,3020
4,3031
2,3036
3,68568
4,30565
4,22888
14,35480
6,44861
2,15573
6,11476
1,78256
2,87580
10,33909
2,64799
10,4697
2,28192
1,67811
2,3701
5,61332
6,3069
10,2431
12,6636
2,14719
8,27925
4,87079
4,27507
5,24246
2,42924
111,24866
9,22484
3,87994
2,26047
23,14704
2,60470
1,26007
16,19119
2,3957
23,2423
3,51270
2,3795
24,31990
4,53923
4,53031
32,39262
61,85861
4,66909
8,14418
22,2736
2,3700
4,73109
1,30367
13,4032
6,65578
1,75937
4,35646
4,1686
4,49097
2,10884
4,15469
4,2435
31,32607
5,37695
15,1566
1,96874
19,2526
4,2420
1,99563
4,63965
16,59900
10,88704
8,1927
1,41740
2,65509
1,18674
4,24201
2,14769
2,15712
7,68211
4,61252
26,6589
25,32606
2,78168
71038-6,https://rebrickable.com/sets/71038-6/dr-facilier/?inventory=1
1,88646
1,3069
2,85861
2,87994
2,98138
9788325342661-1,https://rebrickable.com/sets/9788325342661-1/dreamzzz-świat-snów/?inventory=1
1,4499
9781780559568-1,https://rebrickable.com/sets/9781780559568-1/dreamzzz-dream-crafters/?inventory=1
1,30374
1,64567
1,98138
1,89522
1,4274
1,59900
9783960807971-1,https://rebrickable.com/sets/9783960807971-1/dreamzzz-die-mutigen-wächter-der-träume/?inventory=1
1,30374
1,64567
1,98138
1,89522
1,4274
1,59900
40657-1,https://rebrickable.com/sets/40657-1/dream-village/?inventory=1
2,36841
2,28802
1,68013
12,30136
4,77808
3,59900
6,3937
6,6134
17,60897
2,35480
1,33909
1,67737
11,54200
5,61332
1,2412
1,4522
8,24866
4,32607
17,3005
6,3622
19,3024
17,3623
27,6141
2,51239
1,35299
31,98138
10,14769
4,41770
4,15470
1,22484
3,23969
4,3022
4,15573
2,85984
3,60481
1,2449
3,20482
1,67338
2,3032
1,65509
1,79811
2,79741
2,33320
1,3004
2,4490
1,15254
2,3040
2,85080
2,79808
7,3710
13,3665
2,3673
3,41948
5,3023
2,3795
1,3034
3,30357
2,30565
2,50950
1,63864
1,65886
2,3068
1,87087
2,11477
1,10170
3,90540
4,38320
2,95344
2,3942
2,36752
1,48493
5,99563
2,18041
2,64567
2,98139
3,29109
1,98374
4,87994
1,99781
2,3659
1,16577
9,3062
2,64644
2,3666
2,2420
3,3021
1,15397
3,3035
6,32028
4,3172
4,11458
6,41740
3,87580
1,99206
2,18674
3,93273
2,4287
2,3069
5,6636
6,15712
1,62361
6,60592
1,99207
1,3020
2,51266
4,30153
2,27257
3,64647
5,98283
1,22885
1,6254
1,3460
1,3031
6,15672
2,3676
1,3700
1,22385
1,10104
2,93223
10991-1,https://rebrickable.com/sets/10991-1/dream-playground/?inventory=1
1,13358
1,6510
17,3437
2,61649
1,18825
1,4196
4,3437
1,69711
1,84195
1,98224
1,25549
3,76371
5,98252
2,3011
2,27382
1,31042
1,51269
1,10222
3,44524
1,4672
1,29304
1,87084
4,2302
1,40666
1,35086
1,10888
1,29303
1,3574
1,2319
1,58057
1,10166
2,42234
1,12602
1,10274
2,3519
1,14721
2,79790
1,11197
1,72134
80049-1,https://rebrickable.com/sets/80049-1/dragon-of-the-east-palace/?inventory=1
2,28802
5,76766
1,2454
4,4070
6,11211
18,22885
1,30089
27,3633
4,60474
14,60897
39,15573
2,77850
6,99206
1,3747
2,3705
2,2730
6,32018
3,32064
33,61332
20,20482
1,65886
2,37775
1,60598
19,3005
2,6111
22,3004
12,3001
3,18838
36,70681
14,73682
37,32952
28,3024
12,4477
72,3710
29,3666
12,3022
27,3021
20,3795
16,3034
6,18674
49,4286
1,3298
32,11477
5,43093
2,32278
2,40490
8,42924
13,63864
45,2431
19,6636
9,22385
3,41770
3,41769
4,60594
1,24085
5,64648
12,49595
19,3020
31,3069
37,99780
18,3010
5,2357
7,88292
8,18653
2,13965
1,1927
3,87544
118,3023
2,4081
8,70880
2,47847
2,61409
20,54200
5,85984
12,4460
7,88930
11,15068
5,93273
2,11153
11,3665
6,3660
2,2449
16,25269
3,41748
3,41747
1,51739
1,43723
1,43722
7,78443
4,78444
1,54383
1,47755
3,59230
5,48729
11,11090
1,73825
8,99207
1,93274
6,2456
2,3007
1,4490
1,30099
3,16577
1,87081
5,77808
3,44865
5,30414
2,67446
1,23969
13,60479
11,3623
1,2445
1,91988
14,2420
2,2639
4,32828
14,4032
43,35480
4,2540
8,48336
2,14419
1,60470
2,22890
23,87580
23,33909
1,27261
1,3176
4,15706
9,60477
2,28192
23,3040
2,3038
2,29120
2,29119
3,32803
2,43888
1,19798
1,32192
4,3703
2,32000
1,57909
1,67696
8,26603
1,67095
3,27263
3,13548
3,55236
2,3031
1,49656
2,51270
3,3029
4,3032
1,3033
3,3958
1,6587
4,26601
3,30355
5,60593
4,44728
3,3009
2,3008
23,3062
2,10190
8,3070
6,69729
17,99563
1,2587
4,93789
5,18034
6,2682
3,11212
3,15470
1,93061
2,65578
2,36840
4,99781
5,11215
1,60476
3,60475
4,6232
2,61482
6,78329
2,3035
78,85861
17,6141
3,11833
3,61252
2,14704
2,14418
2,18677
2,15672
1,3037
2,4287
2,2736
1,32016
1,3894
2,32324
2,32532
3,73109
2,32123
12,4162
7,98138
1,14413
3,59443
1,32316
3,49577
1,87087
3,24866
3,32607
2,32525
10,3622
2,15397
2,30137
6,73831
12,77844
6,44861
2,75937
1,98834
3,66909
1,2423
1,96874
4,3171
20,53451
4,15429
1,18970
2,33320
8,98313
6,87994
1,23443
2,38320
1,15395
2,27266
2,79897
2,68547
6,59900
1,39262
10,28870
1,3960
8,37762
2,64644
17,19121
4,92220
1,15744
7,69858
18,26047
3,15070
1,92692
2,3839
2,15208
4,25375
7,27925
13,15712
12,36017
1,47458
3,56145
2,56908
4,60607
1,60621
1,33121
4,30374
6,85941
2,22667
7,3460
2,32062
2,3707
11,89678
1,63965
4,14716
2,3659
6,20310
1,47905
3,60596
6,15332
4,11476
2,32028
2,11458
1,4510
4,65509
2,4079
1,11203
2,60592
9,34103
4,87609
9,60481
2,2412
3,87620
2,24307
1,2450
1,41682
2,6112
2,3003
1,92950
4,85080
2,60583
16,30136
1,24946
2,57895
1,91405
3,3030
2,3027
1,3036
2,41539
2,18980
3,41740
1,3701
18,3068
14,87079
1,35787
1,66857
3,30503
7,6106
1,51239
5,51283
2,2654
36,65092
1,23860
30,3065
2,46212
3,4740
2,64647
2,87552
3,59349
1,11127
1,30385
2,78258
2,79389
8,3245
2,80543
1,47457
4,3941
12,68013
10,87617
2,43898
3,34172
2,23986
2,15207
25,86996
1,3832
2,53119
2,3895
2,3700
5,3709
1,49153
2,61485
1,65429
1,24947
1,32073
1,60485
3,3702
1,10102
1,4740
40617-1,https://rebrickable.com/sets/40617-1/draco-malfoy-cedric-diggory/?inventory=1
2,3957
2,93274
41,3023
12,3020
2,3958
4,41740
4,2431
5,87079
4,98138
4,4032
2,3069
6,3623
11,11477
13,15068
5,3070
22,25269
1,26601
6,3003
2,90826
6,3005
4,3010
2,87087
14,3024
6,3710
10,85984
5,29120
5,29119
28,22885
1,10172
2,3941
1,37352
7,3022
7,2420
2,3031
4,11476
1,99206
4,14719
1,26603
2,11211
2,3021
41732-1,https://rebrickable.com/sets/41732-1/downtown-flower-and-design-stores/?inventory=1
3,93061
9,48729
4,78258
5,23443
1,24093
2,6111
3,6112
5,3245
44,3622
12,3009
5,49307
2,79757
12,3062
10,3941
5,85080
20,32952
6,30414
3,4740
1,60596
12,42205
1,60599
2,60849
3,34076
9,64644
6,23969
66,3024
3,4477
58,3023
18,3623
20,3710
27,3666
11,3460
1,91988
16,3022
12,2420
9,3034
1,41539
21,85861
15,4032
8,48336
4,63868
2,34103
9,99206
12,18674
7,15210
2,54200
2,19798
4,18651
18,61332
79,3070
66,3069
9,4162
82,3068
14,87079
6,69729
81,35787
15,98138
13,20482
10,14413
14,2450
1,30504
1,20309
1,60594
5,51239
2,87994
64,3005
2,6134
48,24866
24,6141
4,60474
2,43093
3,42924
6,44728
2,11610
1,6255
56,32607
2,37695
16,3795
2,3031
36,2431
6,79393
40,3004
6,3035
3,15429
27,3010
9,4070
2,11618
3,33183
6,18853
17,32606
3,2417
30,15573
16,26603
23,99563
11,14716
10,78666
17,22885
6,32828
17,63864
14,27925
4,14769
11,60479
14,3020
4,3029
2,3958
4,92438
19,87580
29,6636
14,25269
7,33243
6,35480
10,32064
4,86996
3,14719
1,27448
2,3899
11,2357
5,3032
4,4286
6,6091
2,67810
20,85984
2,18920
1,19119
2,24855
1,30565
1,18980
4,3039
1,79743
1,3957
13,65578
3,99207
9,3001
14,87087
6,11211
2,3937
2,30166
10,78329
3,28192
4,15068
3,3665
1,32278
2,6541
3,3703
5,3701
6,3702
1,32531
5,2412
2,87620
1,30503
4,3002
1,79736
3,2423
3,3021
4,3003
11,98283
14,15533
1,49309
2,2821
1,69902
1,96874
7,59900
2,95344
1,13808
4,39739
2,36840
1,20952
1,47905
13,89678
8,24246
2,2465
4,15395
1,30237
1,19121
2,53119
1,92692
3,37352
1,3168
1,73825
1,99780
4,30136
3,91405
4,11212
1,68568
3,33909
2,65509
1,2462
2,3065
1,30151
4,80683
3,2343
5,51266
6,42509
1,28621
3,4865
8,87552
5,87544
8,60581
3,18854
12,30153
1,35394
4,27393
2,22388
1,4094
2,2654
2,64847
2,30374
2,11090
8,2453
1,22886
3,2454
8,3008
4,2456
1,3007
8,88292
2,14395
3,15254
4,65617
3,86876
2,52107
1,2630
1,4533
1,60623
1,79730
3,38014
1,23986
4,15332
2,21229
1,24946
2,11062
1,14718
6,59349
2,15397
2,11833
1,11213
1,22888
1,15672
3,3040
2,3037
1,11153
5,3747
4,76959
1,3894
2,22961
7,62462
2,66857
13,15712
2,60608
2,61252
1,60470
1,10101
60380-1,https://rebrickable.com/sets/60380-1/downtown/?inventory=1
3,30377
2,3628
3,11090
5,23443
1,24093
2,79389
6,99780
10,44728
2,41682
1,64570
5,11215
78,3005
4,2453
38,3004
6,22886
12,2454
6,3622
15,3010
11,3008
1,3007
4,60475
3,4070
12,2877
3,30237
9,22885
5,30414
2,2630
3,92338
9,59900
4,85975
4,60596
4,42205
2,28327
4,37762
1,4529
1,87991
2,53923
2,11062
3,90370
25,3024
4,3386
22,86996
44,3023
73,3710
12,3460
2,4282
19,3022
14,2420
17,3020
12,3795
9,3034
8,11212
8,77844
2,3031
4,3032
4,92438
2,79194
14,85861
60,6141
8,4032
2,18646
13,26047
3,61252
5,35480
1,48336
12,15573
2,63868
4,78256
2,60470
1,32028
5,60478
35,41740
1,2926
1,75937
61,87580
4,65509
3,72132
1,30586
1,6179
7,18674
3,4697
1,15210
19,85984
4,22388
2,88930
6,4599
1,18651
2,32018
17,61332
21,3069
2,63864
51,2431
19,6636
13,4162
43,14719
2,26603
4,27507
18,20482
10,14769
24,15712
30,2412
17,99563
1,3680
3,59895
1,35485
6,87620
3,14413
3,30503
1,60212
10,60592
7,60593
16,60594
36,98138
1,46534
28,24866
4,2417
29,32607
6,41539
24,35787
12,99207
13,3009
2,6005
2,37352
1,3852
1,3832
12,3068
6,69729
1,46303
52,87079
2,2465
3,3001
8,6091
2,2431
2,65886
4,73562
1,69958
1,90258
2,71772
1,61780
1,3837
1,30166
2,13547
6,71771
1,40244
8,3701
7,15535
1,6117
2,3464
9,3003
8,30136
2,36752
1,32064
13,14716
19,2357
8,80543
24,98283
1,69947
10,3666
6,27263
1,36273
10,33909
2,15068
1,3659
9,11211
2,79735
3,26601
2,48092
4,60479
1,26022
1,6106
1,15395
1,79811
2,18920
1,30031
2,15470
1,4006
2,90398
7,2682
4,2423
4,3623
1,45677
11,25269
1,92926
1,18855
3,42445
1,87618
5,63965
1,84868
5,65578
4,99781
1,28802
5,92950
1,60476
9,87087
2,44865
7,2629
5,2628
2,79808
3,3937
5,54657
3,92582
1,91405
5,32828
1,22888
4,60897
2,2540
2,28192
2,3039
1,3829
1,3700
5,4274
5,3070
2,67095
1,3679
1,65630
3,34337
1,2415
1,37178
2,33183
4,42918
1,11092
8,50950
1,79393
5,59349
2,92842
8,11153
11,1748
4,22385
1,30504
4,15533
1,2821
7,48729
1,96874
5,3245
1,2921
2,4865
1,15207
2,4079
4,2449
1,32062
2,3705
2,3894
1,40379
1,30374
2,65473
22,3941
1,3836
2,87585
3,6231
1,88072
2,68888
1,69962
6,68013
2,20310
1,4217
2,6232
1,6154
1,36762
6,78329
1,30357
1,18980
1,93273
4,32000
1,62462
3,60616
6,60601
13,60603
3,57895
4,87552
1,3823
3,46212
1,3062
1,4740
1,42509
6,60602
2,78594
8,2571
2,30562
4,54200
1,41835
6,73825
1,6112
1,49311
2,88292
2,47457
1,38583
1,30987
1,3822
1,3821
2,34172
6,3224
3,3938
2,4278
1,28621
2,23950
2,44861
1,3176
6,4460
2,1750
4,67440
2,64448
1,32474
2,3895
1,27925
1,83496
1,47397
1,47398
2,24299
1,27062
2,3002
1,30565
4,6541
1,10103
1,10104
1,69903
1,66913
DOTS-SERIES-8,https://rebrickable.com/sets/DOTS-SERIES-8/dots-collectible-tiles-series-8/?inventory=1
16,3070
DOTS-HP-2,https://rebrickable.com/sets/DOTS-HP-2/dots-collectible-tiles-41811-1-hogwarts-desktop-kit/?inventory=1
16,3070
DOTS-MEGA-PACK-6,https://rebrickable.com/sets/DOTS-MEGA-PACK-6/dots-collectible-tiles-41807-1-bracelet-designer-mega-pack/?inventory=1
20,3070
DOTS-HP-1,https://rebrickable.com/sets/DOTS-HP-1/dots-collectible-41808-1-tiles-hogwarts-accessories-pack/?inventory=1
16,3070
41723-1,https://rebrickable.com/sets/41723-1/donut-shop/?inventory=1
3,24866
1,3666
1,2431
2,14719
1,4216
1,4536
1,6636
2,95344
1,3069
1,99207
1,98397
2,65630
1,3005
1,15395
1,15396
1,3004
1,2454
1,15627
1,3460
1,3795
1,15068
2,14769
1,2412
2,22667
1,3960
1,80031
3,15535
1,4346
1,60603
1,35336
1,41835
1,4345
1,3003
2,3941
1,92410
1,80400
1,93560
3,87580
1,3040
1,88930
1,19798
3,4599
2,98138
1,67095
1,3899
71424-1,https://rebrickable.com/sets/71424-1/donkey-kongs-tree-house/?inventory=1
1,87087
2,37776
1,3937
1,44567
1,50340
14,3623
20,3021
3,6141
2,4032
2,63868
1,3184
11,3700
7,61332
4,26603
2,18977
2,43093
2,42924
8,66792
1,66789
9,15068
7,24866
23,3023
5,20482
2,78258
4,22484
2,26604
1,43898
3,15573
2,14417
3,34103
1,18674
9,54200
2,32013
3,32606
7,6091
2,11211
11,3024
5,3710
3,2445
6,3022
4,3020
6,3795
4,6003
6,35480
2,33909
1,92099
1,92107
2,2310
6,32803
8,63864
2,6215
18,3565
3,4282
1,3034
1,79846
6,85984
2,93273
13,3069
11,3068
4,99781
7,4070
2,2980
5,2420
3,2654
2,26047
3,14704
3,26599
5,11477
1,18759
4,4274
3,62462
2,3673
3,3070
1,49153
1,30923
4,15279
3,32607
1,30150
2,2453
6,2454
2,2431
1,69729
2,3005
6,30137
1,96874
1,upn05
8,14769
4,27263
2,40378
2,98313
2,3968
1,63965
1,2489
8,99207
6,3004
2,3245
4,3622
4,3003
1,3002
4,3001
2,3007
2,18838
2,88292
1,1871
2,92947
1,10348
2,54657
1,3666
10,85861
3,88072
1,11458
2,64799
2,28192
16,24201
1,1750
2,3665
2,4871
1,1749
2,32524
4,6541
1,18654
2,32124
2,6636
1,4162
2,14719
4,27507
1,11203
2,60592
2,60594
1,87609
2,36840
2,73825
1,99780
1,3004
2,37352
1,4045
1,4045
1,79850
2,95188
2,22885
2,3560
1,10127
1,10126
2,4310
2,4865
2,2566
1,3832
2,30565
1,29120
1,29119
1,3660
2,98138
2,25269
1,66857
2,26601
2,3062
4,36841
2,44728
1,6134
2,3386
2,32028
1,22385
3,33085
1,3566
1,3567
41741-1,https://rebrickable.com/sets/41741-1/dog-rescue-van/?inventory=1
2,42947
4,11209
2,2496
2,33183
1,3028
5,18980
1,3852
3,32606
3,2431
4,3005
6,3004
4,3622
4,3010
4,37352
1,3941
4,30987
6,3023
9,3710
4,3795
3,99206
4,15068
4,3660
2,26601
3,20482
6,3024
7,3666
3,6636
1,92926
10,3020
2,11477
8,3665
4,50745
2,99780
1,3032
4,35480
1,10055
2,28192
3,3070
4,63868
1,2423
2,60596
1,11618
19,98138
2,65578
2,36840
3,3003
2,60583
4,34816
7,3021
4,60478
1,3829
5,24246
1,15712
4,11208
2,32607
1,18646
1,32474
6,3069
2,4865
2,23969
4,2420
1,93095
5,3068
1,92198
1,3245
3,35464
